label,message,label_encoded,clean_message
ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",0,like i made him throw up when we were smoking in our friends car one time it was awesome
ham,Still i have not checked it da. . .,0,still i have not checked it da
ham,You will go to walmart. I.ll stay.,0,you will go to walmart ill stay
ham,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",0,i havent forgotten you i might have a couple bucks to send you tomorrow k i love ya too
ham,Oh great. I.ll disturb him more so that we can talk.,0,oh great ill disturb him more so that we can talk
ham,Reverse is cheating. That is not mathematics.,0,reverse is cheating that is not mathematics
ham,U're welcome... Caught u using broken english again...,0,ure welcome caught u using broken english again
ham,No problem baby. Is this is a good time to talk? I called and left a message.,0,no problem baby is this is a good time to talk i called and left a message
ham,Oh is it! Which brand?,0,oh is it which brand
ham,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,0,sorry i cant take your call right now it so happens that there r waxsto do wat you want she can come and ill get her medical insurance and shell be able to deliver and have basic care im currently shopping for the right medical insurance for her so just give me til friday morning thats when ill see the major person that can guide me to the right insurance
ham,At what time are you coming.,0,at what time are you coming
ham,Call him and say you not coming today ok and tell them not to fool me like this ok,0,call him and say you not coming today ok and tell them not to fool me like this ok
ham,I emailed yifeng my part oredi.. Can ü get it fr him..,0,i emailed yifeng my part oredi can get it fr him
ham,R u sure they'll understand that! Wine * good idea just had a slurp!,0,r u sure theyll understand that wine good idea just had a slurp
ham,Minimum walk is 3miles a day.,0,minimum walk is miles a day
ham,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. ,0,ok not a problem will get them a taxi c ing tomorrow and tuesday on tuesday think we r all going to the cinema
ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",0,brainless baby dolld vehicle sariyag drive madoke barolla
spam,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,1,sorry i missed your call lets talk when you have the time im on
ham,Please attend the phone:),0,please attend the phone
ham,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,0,you only hate me you can call any but you didnt accept even a single call of mine or even you messaged
ham,No messages on her phone. I'm holding it now,0,no messages on her phone im holding it now
ham,Can... I'm free...,0,can im free
ham,"Yo my trip got postponed, you still stocked up?",0,yo my trip got postponed you still stocked up
ham,I am waiting for your call sir.,0,i am waiting for your call sir
ham,Hey what are you doing. Y no reply pa..,0,hey what are you doing y no reply pa
ham,"Hey elaine, is today's meeting still on?",0,hey elaine is todays meeting still on
ham,Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.,0,sorry ive not gone to that place ill do so tomorrow really sorry
ham,Most of the tiime when i don't let you hug me it's so i don't break into tears.,0,most of the tiime when i dont let you hug me its so i dont break into tears
ham,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,0,tomorrow i am not going to theatre so i can come wherever u call me tell me where and when to come tomorrow
ham,And now electricity just went out fml.,0,and now electricity just went out fml
ham,"Looks like you found something to do other than smoke, great job!",0,looks like you found something to do other than smoke great job
ham,Also andros ice etc etc,0,also andros ice etc etc
ham,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",0,good afternon my love how are today i hope your good and maybe have some interviews i wake and miss you babe a passionate kiss from across the sea
ham,Yup. Wun believe wat? U really neva c e msg i sent shuhui?,0,yup wun believe wat u really neva c e msg i sent shuhui
ham,Hows that watch resizing,0,hows that watch resizing
ham,Dear umma she called me now :-),0,dear umma she called me now
ham,Just finished. Missing you plenty,0,just finished missing you plenty
spam,"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",1,complimentary star ibiza holiday or cash needs your urgent collection now from landline not to lose out boxskwpppm
ham,"Well, I meant as opposed to my drunken night of before",0,well i meant as opposed to my drunken night of before
ham,K... Must book a not huh? so going for yoga basic on sunday?,0,k must book a not huh so going for yoga basic on sunday
spam,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,1,free msgwe billed your mobile number by mistake from shortcode please call to have charges refundedthis call will be free from a bt landline
ham,Ok can...,0,ok can
ham,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x",0,oops am at my mums in somerset bit far back tomo see you soon x
ham,So u workin overtime nigpun?,0,so u workin overtime nigpun
ham,Same as kallis dismissial in 2nd test:-).,0,same as kallis dismissial in nd test
ham,O. Guess they both got screwd,0,o guess they both got screwd
spam,Please CALL 08712402972 immediately as there is an urgent message waiting for you,1,please call immediately as there is an urgent message waiting for you
ham,What r u cooking me for dinner?,0,what r u cooking me for dinner
ham,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,0,bull your plan was to go floating off to ikea with me without a care in the world so i have to live with your mess another day
ham,Then i buy.,0,then i buy
spam,URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,1,urgent your mobile number has been awarded with a bonus caller prize call from land line valid hrs only
ham,Heehee that was so funny tho,0,heehee that was so funny tho
ham,It only does simple arithmetic not percentages.,0,it only does simple arithmetic not percentages
ham,"Yeah we wouldn't leave for an hour at least, how's 4 sound?",0,yeah we wouldnt leave for an hour at least hows sound
ham,Thanks honey. Have a great day.,0,thanks honey have a great day
ham,"'An Amazing Quote'' - ""Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....""",0,an amazing quote sometimes in life its difficult to decide whats wrong a lie that brings a smile or the truth that brings a tear
ham,Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...,0,then ask dad to pick up lar wan stay until meh
ham,"Jus chillaxin, what up",0,jus chillaxin what up
ham,HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.,0,hey das cool iknow all wellda peril of studentfinancial crisisspk u lr
spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,1,do you want a new nokia i colour phone deliveredtomorrow with free minutes to any mobile free texts free camcorder reply or call
ham,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ",0,whats that coming over the hill is it a monster hope you have a great day things r going fine here busy though
ham,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,0,joys father is john then john is the of joys father if u ans ths you hav ltgt iq tis s ias question try to answer
ham,Only once then after ill obey all yours.,0,only once then after ill obey all yours
ham,No she didnt. I will search online and let you know.,0,no she didnt i will search online and let you know
ham,Where do you need to go to get it?,0,where do you need to go to get it
ham,No pic. Please re-send.,0,no pic please resend
ham,Uhhhhrmm isnt having tb test bad when youre sick,0,uhhhhrmm isnt having tb test bad when youre sick
ham,But i haf enuff space got like 4 mb...,0,but i haf enuff space got like mb
spam,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,1,life has never been this much fun and great until you came in you made it truly special for me i wont forget you enjoy one gbpsms
spam,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,1,do you want a new video phone anytime any network mins inclusive video calls and downloads per week free deltomorrow call or reply now
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",1,as a valued customer i am pleased to advise you that following recent review of your mob no you are awarded with a bonus prize call
spam,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,1,welcome please reply with your age and gender to begin eg m
